index,categoryId,category,rotation,difficulty,learnerLevel,priority,phase,complexity,title,path,deliverables,learningTreatment,assessment,qaStandard,sourceLine,topicId
"205","ap_cyto","Cytopathology","Cytopathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","core","Endometrial Cells","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > Endometrial Cells","image card; diagnostic criteria card; Bethesda-style report template; quick recognition quiz","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Image-based adequacy/category call plus report-language check.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","4116","c98a7630-2477-42e5-8017-8cc0ab8927f4"
"206","ap_cyto","Cytopathology","Cytopathology","AR","PGY2-PGY4","P1 advanced resident gap","Phase 2: advanced sign-out readiness","moderate","Shed Endometrial Cells","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > Shed Endometrial Cells","image card; diagnostic criteria card; Bethesda-style report template; quick recognition quiz","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Image-based adequacy/category call plus report-language check.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","4117","f4481f1f-290c-47c8-8d8e-06140b943d55"
"207","ap_cyto","Cytopathology","Cytopathology","AR","PGY2-PGY4","P1 advanced resident gap","Phase 2: advanced sign-out readiness","moderate","HPV Vaccine","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > HPV Vaccine","image card; diagnostic criteria card; Bethesda-style report template; quick recognition quiz","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Image-based adequacy/category call plus report-language check.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","4164","adc18360-1a6b-4bf4-b7f7-525e1521d311"
"208","ap_cyto","Cytopathology","Cytopathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","ASC-US","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > ASC-US","image card; diagnostic criteria card; Bethesda-style report template; quick recognition quiz","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Image-based adequacy/category call plus report-language check.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","4166","582c336c-261e-4162-8e0b-98b50c712146"
"209","ap_cyto","Cytopathology","Cytopathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","ASC-H","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > ASC-H","image card; diagnostic criteria card; Bethesda-style report template; quick recognition quiz","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Image-based adequacy/category call plus report-language check.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","4167","8c8c1cf1-6637-4b1d-bb33-30c51e26cfbc"
"210","ap_cyto","Cytopathology","Cytopathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","ASC-US","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Other Lower Anogenital Tract, Men & Women (e.g., Anal, Vulvar) > ASC-US","image card; diagnostic criteria card; Bethesda-style report template; quick recognition quiz","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Image-based adequacy/category call plus report-language check.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","4214","aae32016-210d-4916-9033-1c987f48fae0"
"211","ap_cyto","Cytopathology","Cytopathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","ASC-H","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Other Lower Anogenital Tract, Men & Women (e.g., Anal, Vulvar) > ASC-H","image card; diagnostic criteria card; Bethesda-style report template; quick recognition quiz","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Image-based adequacy/category call plus report-language check.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","4215","9821ee43-947f-4aef-bd71-6247d8ddb115"
"212","ap_cyto","Cytopathology","Cytopathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","SIL","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Other Lower Anogenital Tract, Men & Women (e.g., Anal, Vulvar) > SIL","image card; diagnostic criteria card; Bethesda-style report template; quick recognition quiz","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Image-based adequacy/category call plus report-language check.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","4216","469bcfb4-707e-4f05-9a6f-25e33c201938"
"213","ap_cyto","Cytopathology","Cytopathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Contaminants","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Other Lower Anogenital Tract, Men & Women (e.g., Anal, Vulvar) > Contaminants","image card; diagnostic criteria card; Bethesda-style report template; quick recognition quiz","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Image-based adequacy/category call plus report-language check.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","4221","11e0a00f-0071-49b6-bc93-5991f9c2d228"
"214","ap_cyto","Cytopathology","Cytopathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Screening, Indications and Techniques","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Other Lower Anogenital Tract, Men & Women (e.g., Anal, Vulvar) > Screening, Indications and Techniques","image card; diagnostic criteria card; Bethesda-style report template; quick recognition quiz","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Image-based adequacy/category call plus report-language check.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","4222","c967716d-4339-492b-ae97-170b2bd55fa0"
"215","ap_cyto","Cytopathology","Cytopathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Specific Sampling Techniques","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Other Lower Anogenital Tract, Men & Women (e.g., Anal, Vulvar) > Specific Sampling Techniques","image card; diagnostic criteria card; Bethesda-style report template; quick recognition quiz","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Image-based adequacy/category call plus report-language check.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","4224","5e62a9d1-4323-4a42-a3b2-ed842c2baedb"
"216","ap_cyto","Cytopathology","Cytopathology","AR","PGY2-PGY4","P1 advanced resident gap","Phase 2: advanced sign-out readiness","moderate","Management of Abnormalities","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Other Lower Anogenital Tract, Men & Women (e.g., Anal, Vulvar) > Management of Abnormalities","image card; diagnostic criteria card; Bethesda-style report template; quick recognition quiz","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Image-based adequacy/category call plus report-language check.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","4229","488cd6b7-a569-4949-9c14-38b9a1cc996d"
"217","ap_cyto","Cytopathology","Cytopathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Ovarian Cysts","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Upper Female Genital Tract (e.g., Endometrium, Upper Tract Genital Tract) > Ovarian Cysts","image card; diagnostic criteria card; Bethesda-style report template; quick recognition quiz","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Image-based adequacy/category call plus report-language check.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","4269","90174da3-3da6-477f-b60d-732f5512c038"
"218","ap_cyto","Cytopathology","Cytopathology","AR","PGY2-PGY4","P1 advanced resident gap","Phase 2: advanced sign-out readiness","moderate","Processing / Techniques","Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Pleural and Pericardial Effusions > Processing / Techniques","image card; diagnostic criteria card; Bethesda-style report template; quick recognition quiz","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Image-based adequacy/category call plus report-language check.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","4311","509905aa-192c-48db-b074-e03233768380"
